"Count of Vehicles by Make ,Body Type and Colour as at  30th June 2020",,,,
MAKE_DESC,BODY_TYPE_DESC,YEAR_OF_MANUFACTURE,COLOUR_DESC,TOTAL
MIEGEL BROS,TRAILER,2000,YELLOW,1
MIEGEL BROS,TRAILER,2001,BLUE,12
MIEGEL BROS,TRAILER,2001,GOLD,1
MIEGEL BROS,TRAILER,2001,GREEN,17
MIEGEL BROS,TRAILER,2001,GREY,12
MIEGEL BROS,TRAILER,2001,SILVER,25
MIEGEL BROS,TRAILER,2002,BLUE,20
MIEGEL BROS,TRAILER,2002,BRONZE,1
MIEGEL BROS,TRAILER,2002,GOLD,1
MIEGEL BROS,TRAILER,2002,GREEN,19
MIEGEL BROS,TRAILER,2002,GREY,10
MIEGEL BROS,TRAILER,2002,RED,1
MIEGEL BROS,TRAILER,2002,SILVER,46
MIEGEL BROS,TRAILER,2002,WHITE,6
MIEGEL BROS,TRAILER,2003,BLUE,19
MIEGEL BROS,TRAILER,2003,GREEN,8
MIEGEL BROS,TRAILER,2003,GREY,9
MIEGEL BROS,TRAILER,2003,RED,2
MIEGEL BROS,TRAILER,2003,SILVER,40
MIEGEL BROS,TRAILER,2003,WHITE,3
MIEGEL BROS,TRAILER,2004,BLACK,1
MIEGEL BROS,TRAILER,2004,BLUE,23
MIEGEL BROS,TRAILER,2004,BRONZE,1
MIEGEL BROS,TRAILER,2004,GREEN,13
MIEGEL BROS,TRAILER,2004,GREY,1
MIEGEL BROS,TRAILER,2004,MAROON,3
MIEGEL BROS,TRAILER,2004,RED,2
MIEGEL BROS,TRAILER,2004,SILVER,32
MIEGEL BROS,TRAILER,2004,WHITE,3
MIEGEL BROS,TRAILER,2005,BLUE,8
MIEGEL BROS,TRAILER,2005,GREEN,8
MIEGEL BROS,TRAILER,2005,GREY,7
MIEGEL BROS,TRAILER,2005,MAROON,3
MIEGEL BROS,TRAILER,2005,RED,1
MIEGEL BROS,TRAILER,2005,SILVER,29
MIEGEL BROS,TRAILER,2005,WHITE,9
MIEGEL BROS,TRAILER,2006,BLUE,9
MIEGEL BROS,TRAILER,2006,GREEN,4
MIEGEL BROS,TRAILER,2006,GREY,4
MIEGEL BROS,TRAILER,2006,RED,1
MIEGEL BROS,TRAILER,2006,SILVER,17
MIEGEL BROS,TRAILER,2006,WHITE,7
MIEGEL BROS,TRAILER,2006,YELLOW,1
MIEGEL BROS,TRAILER,2007,BLACK,2
MIEGEL BROS,TRAILER,2007,BLUE,5
MIEGEL BROS,TRAILER,2007,GREEN,6
MIEGEL BROS,TRAILER,2007,GREY,4
MIEGEL BROS,TRAILER,2007,RED,3
MIEGEL BROS,TRAILER,2007,SILVER,36
MIEGEL BROS,TRAILER,2007,WHITE,6
MIEGEL BROS,TRAILER,2008,BEIGE,1
MIEGEL BROS,TRAILER,2008,BLUE,5
MIEGEL BROS,TRAILER,2008,GREEN,2
MIEGEL BROS,TRAILER,2008,GREY,28
MIEGEL BROS,TRAILER,2008,SILVER,14
MIEGEL BROS,TRAILER,2008,WHITE,5
MIEGEL BROS,TRAILER,2009,BLACK,1
MIEGEL BROS,TRAILER,2009,BLUE,4
MIEGEL BROS,TRAILER,2009,GREEN,2
MIEGEL BROS,TRAILER,2009,GREY,6
MIEGEL BROS,TRAILER,2009,MAROON,2
MIEGEL BROS,TRAILER,2009,RED,1
MIEGEL BROS,TRAILER,2009,SILVER,40
MIEGEL BROS,TRAILER,2009,WHITE,7
MIEGEL BROS,TRAILER,2009,YELLOW,1
MIEGEL BROS,TRAILER,2010,BLACK,2
MIEGEL BROS,TRAILER,2010,BLUE,6
MIEGEL BROS,TRAILER,2010,GREEN,3
MIEGEL BROS,TRAILER,2010,GREY,7
MIEGEL BROS,TRAILER,2010,RED,1
MIEGEL BROS,TRAILER,2010,SILVER,51
MIEGEL BROS,TRAILER,2010,WHITE,1
MIEGEL BROS,TRAILER,2011,BLACK,1
MIEGEL BROS,TRAILER,2011,BLUE,1
MIEGEL BROS,TRAILER,2011,GOLD,1
MIEGEL BROS,TRAILER,2011,GREEN,1
MIEGEL BROS,TRAILER,2011,GREY,3
MIEGEL BROS,TRAILER,2011,RED,1
MIEGEL BROS,TRAILER,2011,SILVER,50
MIEGEL BROS,TRAILER,2011,WHITE,5
MIEGEL BROS,TRAILER,2011,YELLOW,1
MIEGEL BROS,TRAILER,2012,BLUE,2
MIEGEL BROS,TRAILER,2012,GREEN,1
MIEGEL BROS,TRAILER,2012,GREY,3
MIEGEL BROS,TRAILER,2012,MAROON,1
MIEGEL BROS,TRAILER,2012,SILVER,41
MIEGEL BROS,TRAILER,2012,WHITE,5
MIEGEL BROS,TRAILER,2013,BLACK,1
MIEGEL BROS,TRAILER,2013,BLUE,2
MIEGEL BROS,TRAILER,2013,GREY,25
MIEGEL BROS,TRAILER,2013,SILVER,27
MIEGEL BROS,TRAILER,2013,WHITE,4
MIEGEL BROS,TRAILER,2014,BLACK,2
MIEGEL BROS,TRAILER,2014,BLUE,4
MIEGEL BROS,TRAILER,2014,GREEN,2
MIEGEL BROS,TRAILER,2014,GREY,34
MIEGEL BROS,TRAILER,2014,RED,1
MIEGEL BROS,TRAILER,2014,SILVER,14
MIEGEL BROS,TRAILER,2014,WHITE,3
MIEGEL BROS,TRAILER,2015,BLACK,2
MIEGEL BROS,TRAILER,2015,BLUE,10
MIEGEL BROS,TRAILER,2015,GREEN,1
MIEGEL BROS,TRAILER,2015,GREY,36
MIEGEL BROS,TRAILER,2015,SILVER,28
MIEGEL BROS,TRAILER,2015,WHITE,1
MIEGEL BROS,TRAILER,2016,BLACK,2
MIEGEL BROS,TRAILER,2016,BLUE,1
MIEGEL BROS,TRAILER,2016,GREY,25
MIEGEL BROS,TRAILER,2016,RED,1
MIEGEL BROS,TRAILER,2016,SILVER,9
MIEGEL BROS,TRAILER,2016,WHITE,11
MIEGEL BROS,TRAILER,2017,BLACK,4
MIEGEL BROS,TRAILER,2017,BLUE,7
MIEGEL BROS,TRAILER,2017,GREEN,1
MIEGEL BROS,TRAILER,2017,GREY,27
MIEGEL BROS,TRAILER,2017,RED,1
MIEGEL BROS,TRAILER,2017,SILVER,8
MIEGEL BROS,TRAILER,2017,WHITE,3
MIEGEL BROS,TRAILER,2018,GREY,1
MIEGEL BROS,VAN TRAILER,2011,WHITE,1
MIEGEL BROS,VAN TRAILER,2014,WHITE,1
MIEGEL ENGINEERING,BOAT TRAILER,2018,GREY,1
MIEGEL ENGINEERING,BOAT TRAILER,2020,GREY,1
MIEGEL ENGINEERING,PIG TRAILER,2018,SILVER,1
MIEGEL ENGINEERING,TANKER TRAILER,2018,SILVER,1
MIEGEL ENGINEERING,TANKER TRAILER,2019,GREY,1
MIEGEL ENGINEERING,TANKER TRAILER,2019,SILVER,1
MIEGEL ENGINEERING,TANKER TRAILER,2020,GREY,1
MIEGEL ENGINEERING,TANKER TRAILER,2020,SILVER,2
MIEGEL ENGINEERING,TIPPER TRAILER,2017,GREY,1
MIEGEL ENGINEERING,TIPPER TRAILER,2018,GREY,4
MIEGEL ENGINEERING,TIPPER TRAILER,2018,SILVER,3
MIEGEL ENGINEERING,TIPPER TRAILER,2019,GREY,4
MIEGEL ENGINEERING,TIPPER TRAILER,2019,SILVER,1
MIEGEL ENGINEERING,TIPPER TRAILER,2020,GREY,2
MIEGEL ENGINEERING,TRAILER,2017,BLACK,1
MIEGEL ENGINEERING,TRAILER,2017,GREY,1
MIEGEL ENGINEERING,TRAILER,2017,WHITE,1
MIEGEL ENGINEERING,TRAILER,2018,BLACK,2
MIEGEL ENGINEERING,TRAILER,2018,BLUE,1
MIEGEL ENGINEERING,TRAILER,2018,GREEN,1
MIEGEL ENGINEERING,TRAILER,2018,GREY,41
MIEGEL ENGINEERING,TRAILER,2018,SILVER,12
MIEGEL ENGINEERING,TRAILER,2018,WHITE,4
MIEGEL ENGINEERING,TRAILER,2018,YELLOW,1
MIEGEL ENGINEERING,TRAILER,2019,BLACK,1
MIEGEL ENGINEERING,TRAILER,2019,BLUE,2
MIEGEL ENGINEERING,TRAILER,2019,GREY,37
MIEGEL ENGINEERING,TRAILER,2019,RED,1
MIEGEL ENGINEERING,TRAILER,2019,SILVER,7
MIEGEL ENGINEERING,TRAILER,2019,WHITE,5
MIEGEL ENGINEERING,TRAILER,2020,BLACK,1
MIEGEL ENGINEERING,TRAILER,2020,BLUE,3
MIEGEL ENGINEERING,TRAILER,2020,GREY,16
MIEGEL ENGINEERING,TRAILER,2020,RED,1
MIEGEL ENGINEERING,TRAILER,2020,SILVER,9
MIEGEL ENGINEERING,TRAILER,2020,WHITE,3
MIGHTY,INDUSTRIAL TRAILER,1997,GREY,1
MIGHTY,INDUSTRIAL TRAILER,2007,YELLOW,1
MIGHTY,PIG TRAILER,2005,GREY,1
MIGHTY,TRAILER,1989,BLACK,1
MIGHTY,TRAILER,1989,GREY,1
MIGHTY,TRAILER,1990,RED,1
MIGHTY,TRAILER,1991,BLUE,1
MIGHTY,TRAILER,1991,BROWN,1
MIGHTY,TRAILER,1991,GREEN,1
MIGHTY,TRAILER,1991,SILVER,1
MIGHTY,TRAILER,1993,BLACK,2
MIGHTY,TRAILER,1993,GREEN,1
MIGHTY,TRAILER,1993,SILVER,1
MIGHTY,TRAILER,1993,YELLOW,1
MIGHTY,TRAILER,1995,GREY,1
MIGHTY,TRAILER,1996,SILVER,5
MIGHTY,TRAILER,1996,WHITE,1
MIGHTY,TRAILER,1997,SILVER,1
MIGHTY,TRAILER,2000,BLUE,1
MIGHTY,TRAILER,2003,WHITE,1
MIGHTY,TRAILER,2005,BLACK,1
MIGHTY,TRAILER,2006,GREEN,1
MILLARD,ANIMAL TRANSPORTER TRAILER,1980,WHITE,1
MILLARD,BOAT TRAILER,1985,BLUE,1
MILLARD,CARAVAN,1900,BROWN,1
MILLARD,CARAVAN,1900,CREAM,4
MILLARD,CARAVAN,1900,GREEN,2
MILLARD,CARAVAN,1900,ORANGE,1
MILLARD,CARAVAN,1900,RED,1
MILLARD,CARAVAN,1900,SILVER,2
MILLARD,CARAVAN,1900,WHITE,20
MILLARD,CARAVAN,1957,WHITE,1
MILLARD,CARAVAN,1960,WHITE,1
MILLARD,CARAVAN,1963,SILVER,1
MILLARD,CARAVAN,1965,SILVER,1
MILLARD,CARAVAN,1965,WHITE,1
MILLARD,CARAVAN,1966,WHITE,2
MILLARD,CARAVAN,1967,GREEN,1
MILLARD,CARAVAN,1967,GREY,1
MILLARD,CARAVAN,1967,WHITE,1
MILLARD,CARAVAN,1968,GREEN,1
MILLARD,CARAVAN,1968,SILVER,5
MILLARD,CARAVAN,1968,WHITE,1
MILLARD,CARAVAN,1968,YELLOW,1
MILLARD,CARAVAN,1969,BLUE,1
MILLARD,CARAVAN,1970,BLUE,1
MILLARD,CARAVAN,1970,SILVER,3
MILLARD,CARAVAN,1970,WHITE,6
MILLARD,CARAVAN,1970,YELLOW,1
MILLARD,CARAVAN,1971,RED,1
MILLARD,CARAVAN,1971,SILVER,1
MILLARD,CARAVAN,1971,WHITE,7
MILLARD,CARAVAN,1972,BLUE,1
MILLARD,CARAVAN,1972,CREAM,1
MILLARD,CARAVAN,1972,GREEN,1
MILLARD,CARAVAN,1972,WHITE,16
MILLARD,CARAVAN,1973,BLUE,1
MILLARD,CARAVAN,1973,CREAM,2
MILLARD,CARAVAN,1973,GOLD,1
MILLARD,CARAVAN,1973,SILVER,1
MILLARD,CARAVAN,1973,WHITE,28
MILLARD,CARAVAN,1974,BEIGE,1
MILLARD,CARAVAN,1974,BROWN,1
MILLARD,CARAVAN,1974,CREAM,2
MILLARD,CARAVAN,1974,WHITE,49
MILLARD,CARAVAN,1974,YELLOW,2
MILLARD,CARAVAN,1975,BROWN,2
MILLARD,CARAVAN,1975,CREAM,11
MILLARD,CARAVAN,1975,FAWN,1
MILLARD,CARAVAN,1975,PINK,1
MILLARD,CARAVAN,1975,WHITE,80
MILLARD,CARAVAN,1976,BLUE,1
MILLARD,CARAVAN,1976,BROWN,6
MILLARD,CARAVAN,1976,CREAM,11
MILLARD,CARAVAN,1976,GREEN,5
MILLARD,CARAVAN,1976,SILVER,2
MILLARD,CARAVAN,1976,WHITE,119
MILLARD,CARAVAN,1976,YELLOW,3
MILLARD,CARAVAN,1977,BLUE,1
MILLARD,CARAVAN,1977,BROWN,3
MILLARD,CARAVAN,1977,CREAM,6
MILLARD,CARAVAN,1977,FAWN,1
MILLARD,CARAVAN,1977,GOLD,1
MILLARD,CARAVAN,1977,GREEN,5
MILLARD,CARAVAN,1977,RED,1
MILLARD,CARAVAN,1977,WHITE,96
MILLARD,CARAVAN,1977,YELLOW,1
MILLARD,CARAVAN,1978,BROWN,9
MILLARD,CARAVAN,1978,CREAM,2
MILLARD,CARAVAN,1978,FAWN,1
MILLARD,CARAVAN,1978,GOLD,4
MILLARD,CARAVAN,1978,GREEN,3
MILLARD,CARAVAN,1978,PINK,1
MILLARD,CARAVAN,1978,SILVER,1
MILLARD,CARAVAN,1978,WHITE,114
MILLARD,CARAVAN,1978,YELLOW,1
MILLARD,CARAVAN,1979,BROWN,3
MILLARD,CARAVAN,1979,CREAM,17
MILLARD,CARAVAN,1979,FAWN,1
MILLARD,CARAVAN,1979,GOLD,4
MILLARD,CARAVAN,1979,ORANGE,1
MILLARD,CARAVAN,1979,WHITE,48
MILLARD,CARAVAN,1979,YELLOW,2
MILLARD,CARAVAN,1980,BEIGE,1
MILLARD,CARAVAN,1980,BROWN,1
MILLARD,CARAVAN,1980,CREAM,34
MILLARD,CARAVAN,1980,GOLD,1
MILLARD,CARAVAN,1980,GREEN,1
MILLARD,CARAVAN,1980,SILVER,1
MILLARD,CARAVAN,1980,WHITE,29
MILLARD,CARAVAN,1980,YELLOW,1
MILLARD,CARAVAN,1981,CREAM,35
MILLARD,CARAVAN,1981,FAWN,1
MILLARD,CARAVAN,1981,WHITE,12
MILLARD,CARAVAN,1982,BEIGE,2
MILLARD,CARAVAN,1982,CREAM,50
MILLARD,CARAVAN,1982,WHITE,14
MILLARD,CARAVAN,1983,CREAM,64
MILLARD,CARAVAN,1983,GREEN,1
MILLARD,CARAVAN,1983,GREY,1
MILLARD,CARAVAN,1983,WHITE,11
MILLARD,CARAVAN,1984,BEIGE,2
MILLARD,CARAVAN,1984,CREAM,39
MILLARD,CARAVAN,1984,WHITE,14
MILLARD,CARAVAN,1985,CREAM,8
MILLARD,CARAVAN,1985,SILVER,1
MILLARD,CARAVAN,1985,WHITE,9
MILLARD,CARAVAN,1986,CREAM,3
MILLARD,CARAVAN,1986,WHITE,7
MILLARD,CARAVAN,1987,BEIGE,1
MILLARD,CARAVAN,1987,CREAM,3
MILLARD,CARAVAN,1987,WHITE,11
MILLARD,CARAVAN,1988,ARTWORK,1
MILLARD,CARAVAN,1988,CREAM,5
MILLARD,CARAVAN,1988,WHITE,20
MILLARD,CARAVAN,1990,WHITE,1
MILLARD,CARAVAN,1993,WHITE,1
MILLARD,CARAVAN,1999,WHITE,29
MILLARD,CARAVAN,2000,WHITE,84
MILLARD,CARAVAN,2001,WHITE,11
MILLARD,CARAVAN,2002,CREAM,1
MILLARD,CARAVAN,2002,WHITE,28
MILLARD,CARAVAN,2003,WHITE,13
MILLARD,CARAVAN,2004,WHITE,9
MILLARD,CARAVAN,2005,WHITE,16
MILLARD,CARAVAN,2006,WHITE,16
MILLARD,CARAVAN,2007,WHITE,7
MILLARD,CARAVAN,2008,WHITE,5
MILLARD,CARAVAN,2009,WHITE,11
MILLARD,CARAVAN,2010,WHITE,6
MILLARD,CARAVAN,2011,SILVER,1
MILLARD,CARAVAN,2011,WHITE,4
MILLARD,CARAVAN,2012,WHITE,5
MILLARD,CARAVAN,2013,WHITE,2
MILLARD,CARAVAN,2015,WHITE,4
MILLARD,CARAVAN,2017,WHITE,1
MILLARD,CARAVAN,2019,WHITE,1
MILLARD,CARAVAN,2020,WHITE,1
MILLARD,LAND IMPLEMENT VEHICLE,2013,RED,1
MILLARD,TRAILER,1964,BROWN,1
MILLARD,TRAILER,1974,WHITE,1
MILLARD,TRAILER,1975,WHITE,1
MILLARD,TRAILER,1976,GREY,1
MILLARD,TRAILER,1976,WHITE,1
MILLARD,TRAILER,1978,WHITE,1
MILLARD,TRAILER,1980,BLACK,1
MILLARD,TRAILER,1980,BLUE,1
MILLARD,TRAILER,1980,FAWN,1
MILLARD,TRAILER,1984,CREAM,1
MILLARD,TRAILER,1986,RED,1
MILLARD,TRAILER,1997,BLUE,2
MILLARD,TRAILER,1999,BLUE,1
MILLARD,TRAILER,1999,GREEN,1
MILLARD,TRAILER,1999,GREY,1
MILLARD,TRAILER,2000,GREY,1
MILLARD,TRAILER,2000,WHITE,1
MILLARD,TRAILER,2001,BLUE,1
MILLARD,TRAILER,2005,WHITE,1
MILLARD,TRAILER,2014,SILVER,2
MILLARD,TRAILER,2015,WHITE,1
MILLARD,TRAILER,2016,GREY,1
MINI,SEDAN,1961,RED,1
MINI,SEDAN,1968,GREEN,1
MINI,SEDAN,1970,GREEN,1
MINI,SEDAN,1970,WHITE,1
MINI,SEDAN,2001,BLACK,1
MINI,SEDAN,2001,GREEN,4
MINI,SEDAN,2001,YELLOW,1
MINI,SEDAN,2002,BLACK,13
MINI,SEDAN,2002,BLUE,18
MINI,SEDAN,2002,GREEN,5
MINI,SEDAN,2002,GREY,5
MINI,SEDAN,2002,RED,15
MINI,SEDAN,2002,SILVER,21
MINI,SEDAN,2002,WHITE,1
MINI,SEDAN,2002,YELLOW,6
MINI,SEDAN,2003,BLACK,4
MINI,SEDAN,2003,BLUE,7
MINI,SEDAN,2003,GOLD,2
MINI,SEDAN,2003,GREEN,9
MINI,SEDAN,2003,GREY,3
MINI,SEDAN,2003,RED,17
MINI,SEDAN,2003,SILVER,10
MINI,SEDAN,2003,YELLOW,4
MINI,SEDAN,2004,BLACK,8
MINI,SEDAN,2004,BLUE,16
MINI,SEDAN,2004,GREEN,5
MINI,SEDAN,2004,GREY,6
MINI,SEDAN,2004,PURPLE,4
MINI,SEDAN,2004,RED,15
MINI,SEDAN,2004,SILVER,11
MINI,SEDAN,2004,WHITE,3
MINI,SEDAN,2004,YELLOW,6
MINI,SEDAN,2005,BLACK,7
MINI,SEDAN,2005,BLUE,10
MINI,SEDAN,2005,CREAM,1
MINI,SEDAN,2005,GREEN,5
MINI,SEDAN,2005,GREY,5
MINI,SEDAN,2005,ORANGE,3
MINI,SEDAN,2005,PURPLE,4
MINI,SEDAN,2005,RED,18
MINI,SEDAN,2005,SILVER,10
MINI,SEDAN,2005,WHITE,6
MINI,SEDAN,2005,YELLOW,6
MINI,SEDAN,2006,BLACK,9
MINI,SEDAN,2006,BLUE,16
MINI,SEDAN,2006,GREEN,6
MINI,SEDAN,2006,GREY,6
MINI,SEDAN,2006,ORANGE,1
MINI,SEDAN,2006,PURPLE,1
MINI,SEDAN,2006,RED,15
MINI,SEDAN,2006,SILVER,11
MINI,SEDAN,2006,WHITE,8
MINI,SEDAN,2006,YELLOW,3
MINI,SEDAN,2007,BLACK,13
MINI,SEDAN,2007,BLUE,18
MINI,SEDAN,2007,CREAM,1
MINI,SEDAN,2007,GOLD,1
MINI,SEDAN,2007,GREEN,4
MINI,SEDAN,2007,GREY,3
MINI,SEDAN,2007,MAROON,1
MINI,SEDAN,2007,RED,25
MINI,SEDAN,2007,SILVER,9
MINI,SEDAN,2007,WHITE,13
MINI,SEDAN,2007,YELLOW,10
MINI,SEDAN,2008,BLACK,10
MINI,SEDAN,2008,BLUE,15
MINI,SEDAN,2008,BROWN,1
MINI,SEDAN,2008,CREAM,2
MINI,SEDAN,2008,GOLD,1
MINI,SEDAN,2008,GREEN,2
MINI,SEDAN,2008,GREY,3
MINI,SEDAN,2008,RED,15
MINI,SEDAN,2008,SILVER,16
MINI,SEDAN,2008,WHITE,10
MINI,SEDAN,2008,YELLOW,1
MINI,SEDAN,2009,BLACK,10
MINI,SEDAN,2009,BLUE,5
MINI,SEDAN,2009,BROWN,1
MINI,SEDAN,2009,CREAM,1
MINI,SEDAN,2009,GREEN,4
MINI,SEDAN,2009,RED,17
MINI,SEDAN,2009,SILVER,4
MINI,SEDAN,2009,WHITE,21
MINI,SEDAN,2009,YELLOW,4
MINI,SEDAN,2010,BLACK,12
MINI,SEDAN,2010,BROWN,5
MINI,SEDAN,2010,CREAM,1
MINI,SEDAN,2010,GOLD,1
MINI,SEDAN,2010,GREEN,5
MINI,SEDAN,2010,GREY,3
MINI,SEDAN,2010,ORANGE,3
MINI,SEDAN,2010,RED,20
MINI,SEDAN,2010,SILVER,9
MINI,SEDAN,2010,WHITE,20
MINI,SEDAN,2010,YELLOW,2
MINI,SEDAN,2011,BLACK,8
MINI,SEDAN,2011,BLUE,6
MINI,SEDAN,2011,BROWN,1
MINI,SEDAN,2011,CREAM,1
MINI,SEDAN,2011,GREEN,4
MINI,SEDAN,2011,GREY,10
MINI,SEDAN,2011,ORANGE,2
MINI,SEDAN,2011,RED,22
MINI,SEDAN,2011,SILVER,7
MINI,SEDAN,2011,WHITE,27
MINI,SEDAN,2011,YELLOW,1
MINI,SEDAN,2012,BLACK,10
MINI,SEDAN,2012,BLUE,9
MINI,SEDAN,2012,BROWN,2
MINI,SEDAN,2012,GREEN,7
MINI,SEDAN,2012,GREY,9
MINI,SEDAN,2012,ORANGE,1
MINI,SEDAN,2012,RED,16
MINI,SEDAN,2012,SILVER,4
MINI,SEDAN,2012,WHITE,20
MINI,SEDAN,2013,BLACK,11
MINI,SEDAN,2013,BLUE,10
MINI,SEDAN,2013,CREAM,1
MINI,SEDAN,2013,GREEN,4
MINI,SEDAN,2013,GREY,7
MINI,SEDAN,2013,ORANGE,2
MINI,SEDAN,2013,RED,22
MINI,SEDAN,2013,SILVER,8
MINI,SEDAN,2013,WHITE,31
MINI,SEDAN,2014,BLACK,13
MINI,SEDAN,2014,BLUE,9
MINI,SEDAN,2014,BROWN,1
MINI,SEDAN,2014,GREEN,7
MINI,SEDAN,2014,GREY,3
MINI,SEDAN,2014,ORANGE,17
MINI,SEDAN,2014,RED,27
MINI,SEDAN,2014,SILVER,6
MINI,SEDAN,2014,WHITE,21
MINI,SEDAN,2015,BLACK,9
MINI,SEDAN,2015,BLUE,19
MINI,SEDAN,2015,BROWN,1
MINI,SEDAN,2015,GREEN,6
MINI,SEDAN,2015,GREY,14
MINI,SEDAN,2015,MAROON,1
MINI,SEDAN,2015,ORANGE,17
MINI,SEDAN,2015,RED,24
MINI,SEDAN,2015,SILVER,4
MINI,SEDAN,2015,WHITE,39
MINI,SEDAN,2016,BLACK,22
MINI,SEDAN,2016,BLUE,16
MINI,SEDAN,2016,GREEN,4
MINI,SEDAN,2016,GREY,7
MINI,SEDAN,2016,ORANGE,13
MINI,SEDAN,2016,RED,19
MINI,SEDAN,2016,SILVER,1
MINI,SEDAN,2016,WHITE,33
MINI,SEDAN,2017,BLACK,18
MINI,SEDAN,2017,BLUE,26
MINI,SEDAN,2017,CREAM,1
MINI,SEDAN,2017,GREEN,13
MINI,SEDAN,2017,GREY,3
MINI,SEDAN,2017,MAROON,1
MINI,SEDAN,2017,ORANGE,7
MINI,SEDAN,2017,RED,29
MINI,SEDAN,2017,SILVER,10
MINI,SEDAN,2017,WHITE,34
MINI,SEDAN,2018,BLACK,10
MINI,SEDAN,2018,BLUE,14
MINI,SEDAN,2018,GREEN,16
MINI,SEDAN,2018,GREY,6
MINI,SEDAN,2018,MAROON,4
MINI,SEDAN,2018,ORANGE,9
MINI,SEDAN,2018,RED,14
MINI,SEDAN,2018,SILVER,3
MINI,SEDAN,2018,WHITE,19
MINI,SEDAN,2019,BLACK,7
MINI,SEDAN,2019,BLUE,14
MINI,SEDAN,2019,GREEN,11
MINI,SEDAN,2019,GREY,10
MINI,SEDAN,2019,ORANGE,3
MINI,SEDAN,2019,RED,9
MINI,SEDAN,2019,SILVER,3
MINI,SEDAN,2019,WHITE,14
MINI,SEDAN,2020,BLACK,1
MINI,SEDAN,2020,BLUE,1
MINI,SEDAN,2020,GREEN,4
MINI,SEDAN,2020,GREY,3
MINI,SEDAN,2020,RED,2
MINI,SEDAN,2020,SILVER,1
MINI,SEDAN,2020,WHITE,1
MINI,STATION WAGON,2007,BLUE,1
MINI,STATION WAGON,2008,GREY,1
MINI,STATION WAGON,2008,RED,2
MINI,STATION WAGON,2008,SILVER,1
MINI,STATION WAGON,2008,WHITE,1
MINI,STATION WAGON,2009,BLACK,3
MINI,STATION WAGON,2009,RED,2
MINI,STATION WAGON,2009,WHITE,2
MINI,STATION WAGON,2010,BLACK,2
MINI,STATION WAGON,2010,BLUE,1
MINI,STATION WAGON,2010,GREEN,1
MINI,STATION WAGON,2010,RED,8
MINI,STATION WAGON,2010,SILVER,2
MINI,STATION WAGON,2010,WHITE,3
MINI,STATION WAGON,2010,YELLOW,1
MINI,STATION WAGON,2011,BLACK,3
MINI,STATION WAGON,2011,BLUE,3
MINI,STATION WAGON,2011,GREEN,1
MINI,STATION WAGON,2011,GREY,3
MINI,STATION WAGON,2011,RED,4
MINI,STATION WAGON,2011,SILVER,3
MINI,STATION WAGON,2011,WHITE,6
MINI,STATION WAGON,2011,YELLOW,1
MINI,STATION WAGON,2012,BLACK,8
MINI,STATION WAGON,2012,BLUE,1
MINI,STATION WAGON,2012,BROWN,2
MINI,STATION WAGON,2012,ORANGE,1
MINI,STATION WAGON,2012,RED,2
MINI,STATION WAGON,2012,SILVER,1
MINI,STATION WAGON,2012,WHITE,3
MINI,STATION WAGON,2013,BLACK,3
MINI,STATION WAGON,2013,BLUE,3
MINI,STATION WAGON,2013,GREEN,3
MINI,STATION WAGON,2013,RED,4
MINI,STATION WAGON,2013,SILVER,1
MINI,STATION WAGON,2013,WHITE,5
MINI,STATION WAGON,2014,BLACK,6
MINI,STATION WAGON,2014,BLUE,1
MINI,STATION WAGON,2014,GREEN,1
MINI,STATION WAGON,2014,GREY,1
MINI,STATION WAGON,2014,RED,4
MINI,STATION WAGON,2014,WHITE,9
MINI,STATION WAGON,2015,BLACK,2
MINI,STATION WAGON,2015,BLUE,2
MINI,STATION WAGON,2015,GREEN,8
MINI,STATION WAGON,2015,GREY,5
MINI,STATION WAGON,2015,RED,2
MINI,STATION WAGON,2015,SILVER,1
MINI,STATION WAGON,2015,WHITE,4
MINI,STATION WAGON,2016,BLACK,7
MINI,STATION WAGON,2016,BLUE,3
MINI,STATION WAGON,2016,GREEN,1
MINI,STATION WAGON,2016,GREY,12
MINI,STATION WAGON,2016,MAROON,2
MINI,STATION WAGON,2016,RED,6
MINI,STATION WAGON,2016,SILVER,3
MINI,STATION WAGON,2016,WHITE,3
MINI,STATION WAGON,2017,BLACK,2
MINI,STATION WAGON,2017,BLUE,4
MINI,STATION WAGON,2017,GREEN,2
MINI,STATION WAGON,2017,GREY,1
MINI,STATION WAGON,2017,PURPLE,2
MINI,STATION WAGON,2017,RED,5
MINI,STATION WAGON,2017,SILVER,4
MINI,STATION WAGON,2017,WHITE,12
MINI,STATION WAGON,2018,BLACK,6
MINI,STATION WAGON,2018,BLUE,10
MINI,STATION WAGON,2018,GREEN,1
MINI,STATION WAGON,2018,GREY,3
MINI,STATION WAGON,2018,MAROON,2
MINI,STATION WAGON,2018,RED,5
MINI,STATION WAGON,2018,SILVER,1
MINI,STATION WAGON,2018,WHITE,4
MINI,STATION WAGON,2019,BLACK,5
MINI,STATION WAGON,2019,BLUE,6
MINI,STATION WAGON,2019,GREEN,4
MINI,STATION WAGON,2019,GREY,5
MINI,STATION WAGON,2019,MAROON,1
MINI,STATION WAGON,2019,RED,10
MINI,STATION WAGON,2019,SILVER,4
MINI,STATION WAGON,2019,WHITE,10
MINI,STATION WAGON,2020,GREY,1
MINI,STATION WAGON,2020,RED,2
